player_id,wikidata_id,fifa_id,espn_id,display_name,name_ascii,date_of_birth,place_of_birth,birth_country,birth_lat,birth_lon,height_cm,primary_position,image_commons_title,image_url,image_author,image_license,image_source_url,bio_source_url,data_confidence,manual_review_flag,notes
p_arg_nahuel_molina_7f1b1e08,,,,Nahuel Molina,Nahuel Molina,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_arg_nico_paz_80721f86,,,,Nico Paz,Nico Paz,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_arg_nicolas_gonzalez_fbfd120f,,,,Nicolás González,Nicolas Gonzalez,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_arg_nicolas_otamendi_3a1c796d,,,,Nicolás Otamendi,Nicolas Otamendi,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_arg_nicolas_tagliafico_ed77a5b4,,,,Nicolás Tagliafico,Nicolas Tagliafico,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_arg_rodrigo_de_paul_8af82594,,,,Rodrigo De Paul,Rodrigo De Paul,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_arg_thiago_almada_3bc6dc24,,,,Thiago Almada,Thiago Almada,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_arg_valentin_barco_e3b78216,,,,Valentín Barco,Valentin Barco,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aus_aiden_o_neill_efb600c3,,,,Aiden O'Neill,Aiden O'Neill,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aus_ajdin_hrustic_175f7377,,,,Ajdin Hrustic,Ajdin Hrustic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_alessandro_circati_764625f7,,,,Alessandro Circati,Alessandro Circati,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_awer_mabil_1ac388bf,,,,Awer Mabil,Awer Mabil,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_aziz_behich_63afe512,,,,Aziz Behich,Aziz Behich,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_cameron_burgess_86ce5eeb,,,,Cameron Burgess,Cameron Burgess,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_cameron_devlin_644bde9b,,,,Cameron Devlin,Cameron Devlin,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aus_connor_metcalfe_12fb1964,,,,Connor Metcalfe,Connor Metcalfe,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_cristian_volpato_70261c9a,,,,Cristian Volpato,Cristian Volpato,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_harry_souttar_af530958,,,,Harry Souttar,Harry Souttar,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_jackson_irvine_eeed0b95,,,,Jackson Irvine,Jackson Irvine,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aus_jacob_italiano_9d055542,,,,Jacob Italiano,Jacob Italiano,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_jason_geria_ca25f974,,,,Jason Geria,Jason Geria,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_jordan_bos_65625b94,,,,Jordan Bos,Jordan Bos,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_kai_trewin_9d5c2757,,,,Kai Trewin,Kai Trewin,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_lucas_herrington_a104a4d8,,,,Lucas Herrington,Lucas Herrington,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_mathew_leckie_968e41a4,,,,Mathew Leckie,Mathew Leckie,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_mathew_ryan_7abfe358,,,,Mathew Ryan,Mathew Ryan,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aus_milos_degenek_d704a90d,,,,Milos Degenek,Milos Degenek,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aus_mohamed_toure_5cd1e876,,,,Mohamed Toure,Mohamed Toure,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_nestory_irankunda_230ebed8,,,,Nestory Irankunda,Nestory Irankunda,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_nishan_velupillay_e473bc27,,,,Nishan Velupillay,Nishan Velupillay,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aus_patrick_beach_622c4760,,,,Patrick Beach,Patrick Beach,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aus_paul_izzo_ec6eecbc,,,,Paul Izzo,Paul Izzo,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aus_paul_okon_jr_7510a440,,,,Paul Okon Jr,Paul Okon Jr,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aus_tete_yengi_66f6414a,,,,Tete Yengi,Tete Yengi,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aut_alessandro_schopf_e931a5b8,,,,Alessandro Schopf,Alessandro Schopf,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_alexander_prass_f7961176,,,,Alexander Prass,Alexander Prass,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_alexander_schlager_b76cdc05,,,,Alexander Schlager,Alexander Schlager,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aut_carney_chukwuemeka_32cb323a,,,,Carney Chukwuemeka,Carney Chukwuemeka,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_christoph_baumgartner_b61866fa,,,,Christoph Baumgartner,Christoph Baumgartner,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_david_affengruber_571b6252,,,,David Affengruber,David Affengruber,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_david_alaba_cffaf421,,,,David Alaba,David Alaba,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_florian_grillitsch_988ef91c,,,,Florian Grillitsch,Florian Grillitsch,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_florian_wiegele_29234ed6,,,,Florian Wiegele,Florian Wiegele,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aut_kevin_danso_cc750167,,,,Kevin Danso,Kevin Danso,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_konrad_laimer_c4a135d3,,,,Konrad Laimer,Konrad Laimer,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_marcel_sabitzer_51c8c5f3,,,,Marcel Sabitzer,Marcel Sabitzer,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_marco_friedl_505f4d47,,,,Marco Friedl,Marco Friedl,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_marko_arnautovic_b7235e69,,,,Marko Arnautovic,Marko Arnautovic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aut_michael_gregoritsch_79be7cb7,,,,Michael Gregoritsch,Michael Gregoritsch,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aut_michael_svoboda_55a6a7fb,,,,Michael Svoboda,Michael Svoboda,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_nicolas_seiwald_b34473c6,,,,Nicolas Seiwald,Nicolas Seiwald,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_patrick_pentz_a9b01b61,,,,Patrick Pentz,Patrick Pentz,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_aut_patrick_wimmer_f5d2cd91,,,,Patrick Wimmer,Patrick Wimmer,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_paul_wanner_29e4edc7,,,,Paul Wanner,Paul Wanner,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_philipp_lienhart_305d3a6e,,,,Philipp Lienhart,Philipp Lienhart,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_philipp_mwene_1f4fda7d,,,,Philipp Mwene,Philipp Mwene,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_romano_schmid_77d66729,,,,Romano Schmid,Romano Schmid,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_aut_sasa_kalajdzic_f722586c,,,,Sasa Kalajdzic,Sasa Kalajdzic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_aut_stefan_posch_c4a93e0c,,,,Stefan Posch,Stefan Posch,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_aut_xaver_schlager_dd1bd3e2,,,,Xaver Schlager,Xaver Schlager,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_alexis_saelemaekers_687396dd,,,,Alexis Saelemaekers,Alexis Saelemaekers,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_amadou_onana_448ba4f1,,,,Amadou Onana,Amadou Onana,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_arthur_theate_4ae5bb19,,,,Arthur Theate,Arthur Theate,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_axel_witsel_f3fb6771,,,,Axel Witsel,Axel Witsel,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_brandon_mechele_04a8a44e,,,,Brandon Mechele,Brandon Mechele,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_charles_de_ketelaere_ca23ee0b,,,,Charles De Ketelaere,Charles De Ketelaere,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_diego_moreira_53146078,,,,Diego Moreira,Diego Moreira,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_dodi_lukebakio_554fff42,,,,Dodi Lukebakio,Dodi Lukebakio,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_hans_vanaken_ad0966e2,,,,Hans Vanaken,Hans Vanaken,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_joaquin_seys_c2326a15,,,,Joaquin Seys,Joaquin Seys,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_jeremy_doku_db4a6a04,,,,Jérémy Doku,Jeremy Doku,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_kevin_de_bruyne_2ab46ffa,,,,Kevin De Bruyne,Kevin De Bruyne,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_koni_de_winter_2ec1bedb,,,,Koni De Winter,Koni De Winter,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_leandro_trossard_e88bad80,,,,Leandro Trossard,Leandro Trossard,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_matias_fernandez_pardo_c2681da5,,,,Matias Fernandez-Pardo,Matias Fernandez-Pardo,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_maxim_de_cuyper_2dacb3ff,,,,Maxim De Cuyper,Maxim De Cuyper,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_mike_penders_44bb081c,,,,Mike Penders,Mike Penders,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bel_nathan_ngoy_02cef402,,,,Nathan Ngoy,Nathan Ngoy,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_nicolas_raskin_05ba6412,,,,Nicolas Raskin,Nicolas Raskin,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_romelu_lukaku_bf4c275e,,,,Romelu Lukaku,Romelu Lukaku,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bel_senne_lammens_578abff0,,,,Senne Lammens,Senne Lammens,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bel_thibaut_courtois_040ad8d2,,,,Thibaut Courtois,Thibaut Courtois,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bel_thomas_meunier_3aff17d3,,,,Thomas Meunier,Thomas Meunier,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_timothy_castagne_7ff63792,,,,Timothy Castagne,Timothy Castagne,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bel_youri_tielemans_f3e11248,,,,Youri Tielemans,Youri Tielemans,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bel_zeno_debast_152d7cb9,,,,Zeno Debast,Zeno Debast,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_amar_dedic_d2964e27,,,,Amar Dedic,Amar Dedic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_amar_memic_1ca20cc8,,,,Amar Memic,Amar Memic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_amir_hadziahmetovic_6c02a767,,,,Amir Hadziahmetovic,Amir Hadziahmetovic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_armin_gigovic_28dd1773,,,,Armin Gigovic,Armin Gigovic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_benjamin_tahirovic_62e71261,,,,Benjamin Tahirovic,Benjamin Tahirovic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_dennis_hadzikadunic_de197585,,,,Dennis Hadzikadunic,Dennis Hadzikadunic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_dzenis_burnic_0a2873d0,,,,Dzenis Burnic,Dzenis Burnic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_edin_dzeko_ddafdfa5,,,,Edin Dzeko,Edin Dzeko,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bih_ermedin_demirovic_0fb96d18,,,,Ermedin Demirovic,Ermedin Demirovic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bih_ermin_mahmic_f48e604f,,,,Ermin Mahmic,Ermin Mahmic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_esmir_bajraktarevic_94f4ae47,,,,Esmir Bajraktarevic,Esmir Bajraktarevic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_haris_tabakovic_8ca24820,,,,Haris Tabakovic,Haris Tabakovic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bih_ivan_basic_6c3d818c,,,,Ivan Basic,Ivan Basic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_ivan_sunjic_0494eba9,,,,Ivan Sunjic,Ivan Sunjic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_jovo_lukic_d8dde85e,,,,Jovo Lukic,Jovo Lukic,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bih_kerim_alajbegovic_2e3e66af,,,,Kerim Alajbegovic,Kerim Alajbegovic,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bih_martin_zlomislic_93d55036,,,,Martin Zlomislic,Martin Zlomislic,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bih_nidal_celik_dfd2c9c8,,,,Nidal Celik,Nidal Celik,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_nihad_mujakic_1dba0c25,,,,Nihad Mujakic,Nihad Mujakic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_nikola_katic_79d7e039,,,,Nikola Katic,Nikola Katic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_nikola_vasilj_4d665981,,,,Nikola Vasilj,Nikola Vasilj,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bih_osman_hadzikic_2978ceeb,,,,Osman Hadzikic,Osman Hadzikic,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bih_samed_bazdar_08b5f2c0,,,,Samed Bazdar,Samed Bazdar,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bih_sead_kolasinac_542b91f0,,,,Sead Kolasinac,Sead Kolasinac,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_stjepan_radeljic_882cc157,,,,Stjepan Radeljic,Stjepan Radeljic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bih_tarik_muharemovic_f0fc52ce,,,,Tarik Muharemovic,Tarik Muharemovic,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_alex_sandro_90bade89,,,,Alex Sandro,Alex Sandro,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_alisson_94f708d4,,,,Alisson,Alisson,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bra_bremer_d70621c1,,,,Bremer,Bremer,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_bruno_guimaraes_722635a3,,,,Bruno Guimarães,Bruno Guimaraes,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bra_casemiro_156976fb,,,,Casemiro,Casemiro,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bra_danilo_dad200cf,,,,Danilo,Danilo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_danilo_santos_056f5396,,,,Danilo Santos,Danilo Santos,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bra_douglas_santos_028abcb8,,,,Douglas Santos,Douglas Santos,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_endrick_7f3c1fc7,,,,Endrick,Endrick,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_fabinho_52c532e8,,,,Fabinho,Fabinho,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bra_gabriel_magalhaes_471513ea,,,,Gabriel Magalhães,Gabriel Magalhaes,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_gabriel_martinelli_a800c177,,,,Gabriel Martinelli,Gabriel Martinelli,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_igor_thiago_089a5794,,,,Igor Thiago,Igor Thiago,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_lucas_paqueta_e5388113,,,,Lucas Paquetá,Lucas Paqueta,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_bra_luiz_henrique_87e67c62,,,,Luiz Henrique,Luiz Henrique,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_leo_pereira_341afa28,,,,Léo Pereira,Leo Pereira,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_marquinhos_93871617,,,,Marquinhos,Marquinhos,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_matheus_cunha_952533c7,,,,Matheus Cunha,Matheus Cunha,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_neymar_04b2152f,,,,Neymar,Neymar,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_raphinha_6616ffaa,,,,Raphinha,Raphinha,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_rayan_a61beae6,,,,Rayan,Rayan,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_roger_ibanez_53f85355,,,,Roger Ibañez,Roger Ibanez,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_vinicius_junior_486c236d,,,,Vinícius Júnior,Vinicius Junior,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_bra_wesley_4e5617fa,,,,Wesley,Wesley,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_bra_weverton_aa35a4b0,,,,Weverton,Weverton,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_bra_ederson_3f59700a,,,,Éderson,Ederson,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_can_alfie_jones_e79490ac,,,,Alfie Jones,Alfie Jones,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_ali_ahmed_23b0243f,,,,Ali Ahmed,Ali Ahmed,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_alistair_johnston_84f7235e,,,,Alistair Johnston,Alistair Johnston,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_alphonso_davies_6f19b8d9,,,,Alphonso Davies,Alphonso Davies,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_cyle_larin_5ee295d1,,,,Cyle Larin,Cyle Larin,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_can_dayne_st_clair_14cffc0c,,,,Dayne St. Clair,Dayne St. Clair,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_can_derek_cornelius_7647ea16,,,,Derek Cornelius,Derek Cornelius,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_ismael_kone_30a50f55,,,,Ismaël Koné,Ismael Kone,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_jacob_shaffelburg_600e8e1c,,,,Jacob Shaffelburg,Jacob Shaffelburg,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_joel_waterman_3ae9b89f,,,,Joel Waterman,Joel Waterman,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_jonathan_david_48d85738,,,,Jonathan David,Jonathan David,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_can_jonathan_osorio_de04efe3,,,,Jonathan Osorio,Jonathan Osorio,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_liam_millar_82289e83,,,,Liam Millar,Liam Millar,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_luc_de_fougerolles_1b8770b0,,,,Luc De Fougerolles,Luc De Fougerolles,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_marcelo_flores_983fa665,,,,Marcelo Flores,Marcelo Flores,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_mathieu_choiniere_4da94c88,,,,Mathieu Choinière,Mathieu Choiniere,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_maxime_crepeau_58975bf1,,,,Maxime Crépeau,Maxime Crepeau,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_can_moise_bombito_f446293f,,,,Moïse Bombito,Moise Bombito,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_nathan_saliba_7a28cc90,,,,Nathan Saliba,Nathan Saliba,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_niko_sigur_05f36400,,,,Niko Sigur,Niko Sigur,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_owen_goodman_6afe3ffe,,,,Owen Goodman,Owen Goodman,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_can_promise_david_48b187dd,,,,Promise David,Promise David,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_can_richie_laryea_1bdc1060,,,,Richie Laryea,Richie Laryea,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_can_stephen_eustaquio_0af0fe87,,,,Stephen Eustáquio,Stephen Eustaquio,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_tajon_buchanan_d3e9a02e,,,,Tajon Buchanan,Tajon Buchanan,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_can_tani_oluwaseyi_c5bc2390,,,,Tani Oluwaseyi,Tani Oluwaseyi,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_alban_lafont_5ef4d738,,,,Alban Lafont,Alban Lafont,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_civ_amad_diallo_eaf79116,,,,Amad Diallo,Amad Diallo,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_ange_yoan_bonny_21e399a6,,,,Ange-Yoan Bonny,Ange-Yoan Bonny,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_bazoumana_toure_39bde082,,,,Bazoumana Touré,Bazoumana Toure,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_christ_inao_oulai_68e57131,,,,Christ Inao Oulaï,Christ Inao Oulai,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_clement_akpa_5bc74aaf,,,,Clément Akpa,Clement Akpa,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_elye_wahi_ea121682,,,,Elye Wahi,Elye Wahi,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_emmanuel_agbadou_3ba2ad4e,,,,Emmanuel Agbadou,Emmanuel Agbadou,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_evan_ndicka_f1e4915c,,,,Evan Ndicka,Evan Ndicka,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_evann_guessand_162fdf3e,,,,Evann Guessand,Evann Guessand,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_franck_kessie_f8141739,,,,Franck Kessié,Franck Kessie,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_ghislain_konan_e158f52e,,,,Ghislain Konan,Ghislain Konan,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_guela_doue_67f0b3de,,,,Guela Doué,Guela Doue,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_ibrahim_sangare_379e4037,,,,Ibrahim Sangaré,Ibrahim Sangare,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_jean_michael_seri_0d1254ee,,,,Jean Michaël Seri,Jean Michael Seri,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_mohamed_kone_7bb65963,,,,Mohamed Koné,Mohamed Kone,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_civ_nicolas_pepe_4c6d5a76,,,,Nicolas Pépé,Nicolas Pepe,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_odilon_kossounou_485c6071,,,,Odilon Kossounou,Odilon Kossounou,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_oumar_diakite_99c59fc6,,,,Oumar Diakité,Oumar Diakite,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_ousmane_diomande_1d6c0dbf,,,,Ousmane Diomande,Ousmane Diomande,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_parfait_guiagon_ae254f1d,,,,Parfait Guiagon,Parfait Guiagon,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_seko_fofana_baa2ea68,,,,Seko Fofana,Seko Fofana,,,,,,,midfielder,,,,,,,provisional_raw_import,FALSE,
p_civ_simon_adingra_fd8856ab,,,,Simon Adingra,Simon Adingra,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_civ_wilfried_singo_97e43f6b,,,,Wilfried Singo,Wilfried Singo,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_civ_yahia_fofana_2e5eb280,,,,Yahia Fofana,Yahia Fofana,,,,,,,goalkeeper,,,,,,,provisional_raw_import,FALSE,
p_civ_yan_diomande_de52cf92,,,,Yan Diomande,Yan Diomande,,,,,,,forward,,,,,,,provisional_raw_import,FALSE,
p_cod_aaron_tshibola_5291411b,,,,Aaron Tshibola,Aaron Tshibola,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_aaron_wan_bissaka_1743e232,,,,Aaron Wan-Bissaka,Aaron Wan-Bissaka,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_arthur_masuaku_4b8f4c1e,,,,Arthur Masuaku,Arthur Masuaku,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
p_cod_axel_tuanzebe_90944b97,,,,Axel Tuanzebe,Axel Tuanzebe,,,,,,,defender,,,,,,,provisional_raw_import,FALSE,
